2025-03-15 07:09:46 root         INFO     Starting GetRecords Consumer
2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'e87a627d-dabe-467a-b70a-91c2a8a05136', 'customer_number': 414, 'city': 'Vancouver', 'country': 'Canada', 'credit_limit': 88875, 'browse_history': [{'product_code': 'S18_2581', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_2011', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_4675', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398461208776987562029983043944498
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'e87a627d-dabe-467a-b70a-91c2a8a05136', 'customer_number': 414, 'city': 'Vancouver', 'country': 'Canada', 'credit_limit': 88875, 'browse_history': [{'product_code': 'S18_2581', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_2011', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_4675', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 774989), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 15, 'total_different_products': 5}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580806276681551151394463940626 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'bd0e01a3-7a9f-43a1-8ed6-0f6666c9af30', 'customer_number': 284, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 91490, 'browse_history': [{'product_code': 'S24_3191', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S32_1374', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398479805682870693875044315037746
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'bd0e01a3-7a9f-43a1-8ed6-0f6666c9af30', 'customer_number': 284, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 91490, 'browse_history': [{'product_code': 'S24_3191', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S32_1374', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 801280), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 4, 'total_different_products': 5}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580824410568845370832084533266 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '64ccc404-fd73-4602-bd6a-ca1211afe59a', 'customer_number': 299, 'city': 'Melbourne', 'country': 'Australia', 'credit_limit': 121835, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398481043622909979255662811545650
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '64ccc404-fd73-4602-bd6a-ca1211afe59a', 'customer_number': 299, 'city': 'Melbourne', 'country': 'Australia', 'credit_limit': 121835, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1589', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 832288), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 14, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580844962307778819528054538258 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'd266fdc3-fb32-4852-b431-95ad18cfe104', 'customer_number': 203, 'city': 'London', 'country': 'UK', 'credit_limit': 52978, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_3029', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398481330138329227922777216909362
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'd266fdc3-fb32-4852-b431-95ad18cfe104', 'customer_number': 203, 'city': 'London', 'country': 'UK', 'credit_limit': 52978, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_3029', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 859149), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580866722972531882853199249426 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '5c6f1f35-c29b-4363-9916-755c2cab4878', 'customer_number': 228, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 118265, 'browse_history': [{'product_code': 'S18_1889', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3856', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398490585674404197525662912741426
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '5c6f1f35-c29b-4363-9916-755c2cab4878', 'customer_number': 228, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 118265, 'browse_history': [{'product_code': 'S18_1889', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3856', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 884181), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 13, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580900572895481092470091022354 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '3957db3b-5653-44f3-8193-a25e940467da', 'customer_number': 488, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 84632, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S10_4962', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398493930772147071205207800021042
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '3957db3b-5653-44f3-8193-a25e940467da', 'customer_number': 488, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 84632, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S10_4962', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 909108), 'overall_product_quantity': 19, 'overall_in_shopping_cart': 10, 'total_different_products': 4}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580918706782775311907711614994 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '519cebd6-cb2c-4d6f-a3bc-4222fd0225c6', 'customer_number': 145, 'city': 'Boston', 'country': 'USA', 'credit_limit': 83690, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S32_2206', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3232', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_2248', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398499881105031214411517532307506
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '519cebd6-cb2c-4d6f-a3bc-4222fd0225c6', 'customer_number': 145, 'city': 'Boston', 'country': 'USA', 'credit_limit': 83690, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S32_2206', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3232', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_2248', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 936092), 'overall_product_quantity': 34, 'overall_in_shopping_cart': 19, 'total_different_products': 5}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580939258521708760603681619986 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'a40dcb46-314c-42a6-aa3a-fc0e9a453e67', 'customer_number': 474, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 101986, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398508399196356219090469218418738
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'a40dcb46-314c-42a6-aa3a-fc0e9a453e67', 'customer_number': 474, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 101986, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 962689), 'overall_product_quantity': 4, 'overall_in_shopping_cart': 2, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580961019186461823928826331154 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'f263d469-d84a-4ce9-a26d-2e2ddc37983c', 'customer_number': 372, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 54096, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3685', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2625', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398512119061103173305195703566386
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'f263d469-d84a-4ce9-a26d-2e2ddc37983c', 'customer_number': 372, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 54096, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3685', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2625', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 983471), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 5, 'total_different_products': 4}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580987615554493345770669867026 to Shard shardId-000000000001


2025-03-15 07:10:11 root         INFO     Read User Session {'session_id': '1d4c5bed-52f0-4d2c-b9c6-32e6a47d2309', 'customer_number': 233, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 74118, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_2972', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398514882665526812348107557175346
2025-03-15 07:10:11 root         INFO     Processed User Session {'session_id': '1d4c5bed-52f0-4d2c-b9c6-32e6a47d2309', 'customer_number': 233, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 74118, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_2972', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 11, 9783), 'overall_product_quantity': 25, 'overall_in_shopping_cart': 9, 'total_different_products': 5}
2025-03-15 07:10:11 root         INFO     Produced record 49661430722085177091134165581008167293426794466639872018 to Shard shardId-000000000001


2025-03-15 07:10:13 root         INFO     Read User Session {'session_id': '879d294f-6647-4ea5-bba7-e4e03094e900', 'customer_number': 135, 'city': 'San Diego', 'country': 'USA', 'credit_limit': 15740, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S700_4002', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49661430595037831695102806276215845287098124170017374210
2025-03-15 07:10:13 root         INFO     Processed User Session {'session_id': '879d294f-6647-4ea5-bba7-e4e03094e900', 'customer_number': 135, 'city': 'San Diego', 'country': 'USA', 'credit_limit': 15740, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S700_4002', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 13, 46297), 'overall_product_quantity': 19, 'overall_in_shopping_cart': 5, 'total_different_products': 3}
2025-03-15 07:10:13 root         INFO     Produced record 49661430722062876345935634959169853608698716561625579522 to Shard shardId-000000000000


2025-03-15 07:10:13 root         INFO     Read User Session {'session_id': '7898fae2-3335-4147-9d73-47cddbeb37f8', 'customer_number': 254, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 75132, 'browse_history': [{'product_code': 'S10_4757', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49661430595037831695102806297890676306968816278321496066
2025-03-15 07:10:13 root         INFO     Processed User Session {'session_id': '7898fae2-3335-4147-9d73-47cddbeb37f8', 'customer_number': 254, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 75132, 'browse_history': [{'product_code': 'S10_4757', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 13, 73674), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 5, 'total_different_products': 1}
